ppg_1,ppg_2,ppg_3
4324249.0,139393776.0,137810256.0
4322637.5,139423584.0,137795744.0
4333919.5,139411504.0,137837648.0
4330696.0,139419568.0,137833632.0
4331502.0,139428432.0,137800592.0
4331502.0,139494512.0,137876336.0
4325861.0,139490480.0,137884400.0
4330696.0,139457440.0,137843296.0
4343589.5,139459856.0,137774000.0
4340366.5,139490480.0,137828784.0
4342784.0,139558176.0,137819920.0
4341978.0,139505792.0,137806224.0
4336337.0,139468720.0,137814288.0
4333919.5,139421984.0,137781248.0
4328278.5,139310768.0,137786080.0
4329084.0,139238240.0,137740144.0
4326666.5,139192304.0,137714352.0
4313773.0,139164912.0,137680512.0
4320220.0,139155232.0,137717584.0
4313773.0,139140736.0,137682128.0
4318608.0,139118176.0,137633776.0
4309743.5,139131872.0,137650688.0
4316996.5,139142352.0,137650688.0
4310549.5,139115744.0,137646672.0
4314579.0,139147984.0,137610400.0
4321025.5,139115744.0,137607184.0
4312161.0,139176192.0,137603152.0
4313773.0,139143152.0,137590256.0
4312967.0,139183440.0,137618464.0
4323443.0,139168944.0,137556416.0
4321025.5,139101248.0,137571728.0
4316996.5,139074656.0,137558832.0
4308132.0,139116560.0,137591872.0
4312161.0,139098832.0,137529824.0
4315384.5,139131872.0,137553184.0
4313773.0,139087552.0,137571728.0
4308937.5,139092384.0,137521760.0
4321025.5,139083520.0,137475824.0
4321831.5,139141536.0,137483888.0
4320220.0,139127840.0,137511280.0
4327472.5,139144768.0,137515312.0
4321025.5,139179408.0,137494352.0
4322637.5,139206816.0,137515312.0
4321831.5,139203584.0,137508864.0
4314579.0,139183440.0,137486304.0
4313773.0,139181024.0,137470176.0
4320220.0,139209232.0,137493552.0
4328278.5,139247104.0,137519344.0
4321025.5,139222128.0,137495968.0
4320220.0,139284176.0,137534656.0
4329084.0,139199568.0,137524176.0
4325055.0,139273696.0,137516112.0
4330696.0,139233408.0,137529824.0
4319414.0,139188272.0,137500800.0
4331502.0,139140736.0,137420224.0
4314579.0,139019856.0,137421824.0
4311355.5,139002128.0,137442784.0
4304102.5,138919120.0,137365424.0
4304908.5,138898976.0,137342048.0
4295238.0,138882048.0,137353328.0
4294432.0,138828864.0,137296112.0
4290403.0,138824032.0,137236480.0
4293626.5,138819200.0,137238896.0
4289597.0,138782128.0,137239712.0
4296044.0,138811136.0,137207472.0
4287985.5,138815168.0,137205856.0
4277509.0,138820800.0,137128496.0
4275091.5,138798240.0,137101104.0
4285568.0,138740224.0,137076112.0
4275897.5,138794208.0,137090624.0
4268644.5,138728944.0,137077728.0
4269450.5,138724096.0,137054352.0
4267839.0,138689456.0,137095456.0
4276703.5,138740224.0,137130912.0
4277509.0,138735392.0,137092240.0
4275897.5,138747472.0,137114800.0
4263809.5,138791792.0,137143008.0
4272674.0,138761168.0,137012448.0
4270256.5,138764400.0,137012448.0
4269450.5,138800656.0,137064832.0
4270256.5,138774864.0,136999568.0
4271062.5,138743440.0,136972960.0
4261392.0,138761168.0,136895600.0
4256557.0,138728128.0,136884320.0
4254139.0,138703152.0,136850480.0
4244469.0,138725712.0,136775536.0
4244469.0,138681392.0,136697360.0
4243663.0,138700736.0,136747328.0
4238828.0,138754720.0,136805344.0
4235604.5,138818384.0,136837584.0
4246080.5,138832896.0,136835968.0
4253333.5,138866736.0,136876256.0
4259780.0,138807104.0,137017296.0
4261392.0,138857872.0,137091424.0
4272674.0,138806304.0,137127696.0
4268644.5,138778896.0,137172016.0
4285568.0,138730544.0,137181680.0
4279121.0,138724912.0,137176848.0
4276703.5,138707184.0,137136560.0
4275091.5,138707984.0,137149456.0
4287179.5,138695904.0,137145424.0
4270256.5,138743440.0,137170400.0
4272674.0,138741824.0,137170400.0
4279121.0,138732960.0,137126080.0
4277509.0,138724912.0,137134144.0
4271062.5,138791792.0,137163952.0
4273480.0,138796624.0,137176848.0
4274285.5,138749088.0,137143808.0
4283150.0,138784544.0,137138176.0
4278315.0,138782928.0,137111568.0
4273480.0,138797440.0,137116416.0
4278315.0,138778096.0,137169600.0
4274285.5,138782128.0,137131728.0
4278315.0,138772448.0,137164768.0
4279926.5,138783744.0,137192960.0
4281538.5,138802272.0,137198608.0
4279926.5,138803072.0,137201824.0
4281538.5,138840144.0,137227616.0
4285568.0,138820000.0,137172016.0
4292820.5,138892528.0,137205056.0
4291209.0,138874000.0,137206672.0
4283956.0,138918320.0,137205056.0
4295238.0,138880432.0,137271936.0
4295238.0,138932016.0,137251792.0
4297655.5,138963440.0,137267104.0
4302491.0,138999712.0,137253408.0
4296850.0,138951360.0,137261472.0
4297655.5,139022272.0,137233264.0
4298461.5,139044832.0,137230848.0
4300879.0,138998096.0,137271136.0
4297655.5,139045648.0,137269520.0
4299267.5,139015024.0,137248576.0
4294432.0,138921536.0,137277584.0
4297655.5,138820000.0,137224400.0
4294432.0,138771648.0,137188128.0
4294432.0,138721680.0,137197808.0
4294432.0,138758752.0,137225200.0
4286373.5,138716048.0,137171216.0
4290403.0,138689456.0,137180080.0
4291209.0,138637872.0,137163952.0
4281538.5,138637872.0,137189744.0
4287179.5,138670912.0,137183296.0
4285568.0,138662048.0,137176048.0
4280732.5,138665280.0,137188128.0
4280732.5,138691872.0,137152672.0
4297655.5,138670112.0,137139776.0
4294432.0,138732160.0,137172016.0
4297655.5,138713632.0,137158320.0
4300073.5,138695904.0,137186528.0
4291209.0,138715232.0,137188128.0
4296044.0,138706368.0,137184096.0
4292014.5,138732160.0,137183296.0
4296044.0,138662864.0,137169600.0
4290403.0,138728944.0,137108352.0
4303296.5,138723296.0,137180880.0
4296850.0,138712016.0,137196192.0
4291209.0,138749088.0,137186528.0
4291209.0,138715232.0,137181680.0
4294432.0,138777296.0,137177648.0
4291209.0,138812752.0,137215536.0
4296850.0,138793408.0,137189744.0
4305714.5,138843376.0,137219568.0
4300879.0,138849824.0,137226816.0
4308937.5,138874000.0,137236480.0
4303296.5,138859488.0,137240512.0
4311355.5,138820800.0,137274352.0
4303296.5,138915088.0,137277584.0
4308937.5,138944912.0,137267104.0
4304908.5,138940880.0,137261472.0
4308132.0,138977952.0,137274352.0
4307326.0,138947328.0,137235680.0
4302491.0,138924768.0,137280000.0
4301685.0,138840960.0,137222784.0
4299267.5,138797440.0,137221168.0
4296044.0,138679776.0,137237296.0
4286373.5,138683808.0,137225200.0
4284762.0,138624976.0,137180880.0
4288791.0,138662048.0,137183296.0
4286373.5,138620960.0,137200224.0
4265421.0,138659632.0,137176048.0
4283150.0,138644320.0,137182496.0
4284762.0,138600000.0,137189744.0
4277509.0,138642704.0,137225200.0
4285568.0,138586304.0,137175232.0
4285568.0,138630624.0,137147840.0
4285568.0,138684608.0,137173632.0
4286373.5,138660432.0,137204256.0
4286373.5,138694288.0,137203440.0
4287179.5,138675744.0,137200224.0
4287179.5,138657216.0,137180880.0
4286373.5,138680592.0,137255824.0
4285568.0,138611280.0,137155088.0
4277509.0,138700736.0,137213920.0
4287985.5,138705568.0,137212304.0
4280732.5,138680592.0,137211504.0
4283150.0,138731360.0,137198608.0
4283956.0,138781312.0,137209088.0
4283150.0,138735392.0,137255824.0
4287179.5,138758752.0,137235680.0
4283150.0,138784544.0,137263888.0
4289597.0,138768432.0,137271936.0
4293626.5,138803072.0,137279200.0
4287985.5,138795824.0,137271936.0
4286373.5,138776480.0,137255824.0
4283150.0,138861104.0,137304176.0
4288791.0,138848208.0,137244544.0
4293626.5,138878016.0,137259856.0
4288791.0,138874800.0,137308208.0
4294432.0,138902192.0,137275168.0
4299267.5,138920736.0,137307392.0
4290403.0,138901392.0,137264688.0
4296850.0,138923152.0,137309824.0
4291209.0,138928784.0,137292896.0
4286373.5,138902192.0,137328352.0
4281538.5,138806304.0,137284032.0
4284762.0,138782928.0,137255824.0
4279121.0,138721680.0,137262272.0
4269450.5,138609664.0,137213920.0
4277509.0,138613696.0,137266304.0
4271062.5,138596784.0,137296112.0
4268644.5,138614512.0,137286448.0
4276703.5,138609664.0,137230848.0
4275091.5,138571792.0,137272752.0
4269450.5,138583888.0,137239712.0
4267839.0,138551648.0,137214720.0
4258168.5,138587920.0,137236480.0
4263809.5,138626592.0,137274352.0
4270256.5,138599200.0,137257440.0
4263809.5,138616928.0,137235680.0
4269450.5,138593552.0,137237296.0
4258974.5,138615312.0,137268720.0
4264615.5,138591936.0,137271136.0
4268644.5,138622560.0,137246960.0
4263809.5,138615312.0,137230032.0
4263809.5,138618528.0,137267920.0
4253333.5,138616928.0,137286448.0
4260586.0,138612896.0,137266304.0
4259780.0,138670112.0,137257440.0
4265421.0,138606448.0,137246160.0
4258974.5,138655600.0,137270336.0
4257362.5,138660432.0,137292896.0
4255751.0,138666080.0,137285648.0
4250110.0,138691056.0,137303376.0
4262198.0,138701536.0,137284832.0
4262198.0,138700736.0,137324320.0
4255751.0,138724912.0,137280800.0
4258168.5,138756336.0,137283216.0
4267839.0,138725712.0,137259040.0
4258168.5,138777296.0,137306592.0
4260586.0,138745056.0,137281616.0
4261392.0,138795824.0,137333184.0
4265421.0,138849824.0,137312240.0
4259780.0,138832080.0,137353328.0
4266227.0,138903808.0,137294512.0
4269450.5,138903008.0,137325136.0
4265421.0,138896560.0,137367040.0
4263809.5,138904608.0,137380736.0
4268644.5,138988432.0,137376704.0
4269450.5,138954576.0,137376704.0
4262198.0,138911056.0,137387984.0
4259780.0,138873184.0,137371872.0
4259780.0,138818384.0,137359776.0
4252527.5,138666080.0,137281616.0
4249304.0,138629824.0,137313040.0
4256557.0,138617728.0,137300960.0
4237216.0,138573408.0,137273552.0
4250916.0,138587104.0,137298528.0
4246080.5,138565344.0,137312240.0
4239633.5,138529088.0,137338832.0
4236410.5,138516192.0,137313840.0
4242857.0,138504096.0,137231648.0
4237216.0,138430768.0,137213920.0
4236410.5,138516992.0,137252608.0
4231575.0,138533120.0,137304976.0
4241245.5,138541984.0,137226816.0
4236410.5,138541984.0,137267104.0
4234798.5,138524256.0,137240512.0
4233187.0,138533120.0,137283216.0
4237216.0,138503296.0,137217952.0
4233992.5,138524256.0,137269520.0
4232381.0,138468640.0,137226000.0
4227546.0,138501680.0,137233264.0
4239633.5,138539568.0,137282416.0
4236410.5,138507328.0,137273552.0
4234798.5,138541984.0,137188944.0
4230769.0,138543584.0,137230848.0
4230769.0,138579856.0,137230848.0
4233187.0,138585488.0,137264688.0
4230769.0,138535536.0,137260656.0
4228351.5,138548432.0,137231648.0
4232381.0,138613696.0,137342864.0
4232381.0,138643520.0,137263888.0
4226740.0,138641904.0,137275968.0
4226740.0,138673328.0,137311424.0
4234798.5,138633840.0,137275968.0
4234798.5,138677360.0,137297728.0
4234798.5,138723296.0,137330768.0
4235604.5,138720080.0,137306592.0
4241245.5,138770848.0,137338016.0
4241245.5,138766816.0,137318688.0
4241245.5,138760368.0,137327552.0
4238022.0,138763584.0,137320288.0
4234798.5,138828064.0,137341248.0
4245274.5,138799856.0,137300144.0
4243663.0,138862704.0,137337216.0
4246080.5,138885280.0,137392016.0
4239633.5,138874000.0,137316256.0
4250110.0,138903808.0,137363008.0
4242051.5,138901392.0,137325936.0
4236410.5,138933632.0,137381536.0
4236410.5,138862704.0,137357360.0
4238022.0,138783744.0,137312240.0
4231575.0,138756336.0,137363008.0
4238828.0,138615312.0,137318688.0
4226740.0,138594352.0,137318688.0
4228351.5,138565344.0,137294512.0
4228351.5,138540368.0,137256624.0
4232381.0,138495232.0,137261472.0
4235604.5,138500880.0,137236480.0
4229963.5,138492816.0,137249376.0
4225128.0,138496848.0,137254208.0
4229963.5,138495232.0,137287248.0
4217875.5,138479120.0,137242128.0
4212234.5,138477504.0,137183296.0
4224322.5,138499264.0,137252608.0
4214652.0,138533120.0,137248576.0
4214652.0,138526672.0,137230032.0
4218681.5,138479920.0,137192960.0
4218681.5,138421904.0,137161536.0
4214652.0,138506528.0,137259856.0
4220293.0,138466224.0,137234064.0
4224322.5,138496848.0,137250992.0
4217875.5,138471872.0,137265488.0
4216263.5,138499264.0,137234064.0
4219487.0,138516992.0,137242928.0
4209817.0,138530688.0,137260656.0
4217069.5,138541168.0,137215536.0
4213040.5,138551648.0,137261472.0
4228351.5,138515392.0,137280800.0
4217875.5,138547616.0,137188944.0
4225934.0,138541984.0,137266304.0
4223516.5,138605648.0,137235680.0
4225128.0,138595168.0,137216336.0
4220293.0,138608064.0,137272752.0
4222710.5,138603216.0,137215536.0
4225128.0,138608064.0,137217952.0
4225128.0,138675744.0,137211504.0
4224322.5,138700736.0,137255824.0
4230769.0,138674144.0,137287248.0
4224322.5,138702352.0,137267104.0
4228351.5,138705568.0,137275968.0
4233992.5,138745056.0,137246960.0
4238828.0,138740224.0,137280800.0
4235604.5,138749888.0,137292896.0
4242051.5,138778096.0,137308208.0
4247692.5,138793408.0,137304176.0
4241245.5,138836928.0,137301760.0
4249304.0,138839344.0,137371056.0
4248498.0,138860288.0,137347696.0
4258974.5,138920736.0,137399264.0
4252527.5,138908640.0,137330768.0
4263809.5,138965056.0,137383152.0
4250110.0,138895744.0,137389600.0
4252527.5,138944096.0,137446000.0
4258168.5,138849824.0,137387184.0
4250110.0,138875600.0,137397648.0
4237216.0,138736992.0,137365424.0
4241245.5,138662864.0,137325936.0
4242857.0,138612080.0,137343664.0
4241245.5,138607248.0,137300144.0
4238022.0,138591136.0,137264688.0
4238022.0,138564544.0,137283216.0
4242051.5,138598384.0,137280800.0
4228351.5,138576624.0,137310624.0
4228351.5,138612080.0,137342048.0
4231575.0,138545200.0,137264688.0
4224322.5,138551648.0,137295312.0
4224322.5,138587104.0,137290480.0
4232381.0,138608864.0,137272752.0
4229963.5,138628208.0,137280000.0
4229963.5,138599200.0,137288864.0
4229963.5,138581472.0,137275968.0
4235604.5,138574208.0,137294512.0
4229963.5,138595968.0,137299344.0
4234798.5,138556480.0,137321904.0
4229963.5,138591936.0,137255024.0
4236410.5,138578240.0,137281616.0
4225934.0,138570176.0,137310624.0
4229157.5,138600000.0,137289664.0
4227546.0,138631424.0,137292080.0
4226740.0,138609664.0,137334000.0
4229157.5,138637072.0,137288864.0
4225128.0,138689456.0,137261472.0
4239633.5,138680592.0,137316256.0
4228351.5,138683008.0,137271936.0
4234798.5,138673328.0,137361392.0
4234798.5,138725712.0,137366224.0
4242857.0,138746672.0,137313840.0
4235604.5,138743440.0,137313840.0
4234798.5,138753120.0,137357360.0
4235604.5,138749888.0,137354144.0
4240439.5,138799040.0,137395232.0
4241245.5,138833696.0,137383952.0
4244469.0,138812752.0,137352528.0
4242051.5,138833696.0,137395232.0
4246080.5,138834512.0,137367840.0
4240439.5,138865936.0,137363808.0
4245274.5,138907040.0,137452448.0
4246080.5,138882864.0,137393632.0
4249304.0,138860288.0,137437952.0
4245274.5,138914288.0,137383152.0
4250110.0,138951360.0,137379920.0
4251721.5,138968272.0,137407328.0
4256557.0,138962640.0,137479856.0
4250916.0,139028720.0,137441168.0
4257362.5,138977136.0,137459712.0
4257362.5,139009376.0,137492752.0
4253333.5,139028720.0,137522560.0
4249304.0,138958608.0,137470176.0
4242051.5,138903008.0,137446000.0
4242051.5,138837728.0,137415392.0
4242857.0,138718464.0,137423440.0
4241245.5,138727328.0,137377504.0
4241245.5,138721680.0,137364608.0
4240439.5,138683008.0,137401680.0
4241245.5,138695088.0,137367040.0
4238022.0,138695904.0,137388784.0
4235604.5,138638688.0,137371056.0
4229157.5,138685424.0,137394432.0
4230769.0,138737808.0,137383952.0
4233187.0,138749088.0,137397648.0
4230769.0,138728128.0,137374288.0
4231575.0,138749088.0,137438752.0
4244469.0,138761984.0,137354944.0
4233992.5,138747472.0,137379120.0
4233992.5,138727328.0,137417808.0
4238022.0,138712816.0,137357360.0
4237216.0,138740224.0,137400880.0
4235604.5,138704768.0,137409744.0
4240439.5,138705568.0,137407328.0
4240439.5,138729744.0,137439568.0
4234798.5,138711216.0,137367040.0
4225934.0,138703152.0,137412160.0
4233992.5,138757952.0,137354144.0
4230769.0,138808720.0,137433920.0
4235604.5,138776480.0,137367840.0
4238022.0,138815168.0,137410544.0
4243663.0,138768432.0,137461312.0
4242857.0,138826448.0,137487104.0
4241245.5,138833696.0,137411360.0
4241245.5,138853840.0,137421024.0
4250916.0,138877216.0,137481472.0
4244469.0,138919920.0,137447616.0
4245274.5,138939264.0,137436336.0
4248498.0,138927184.0,137482272.0
4244469.0,138939264.0,137512080.0
4248498.0,138956192.0,137454064.0
4250110.0,138998896.0,137494352.0
4247692.5,138990848.0,137488720.0
4252527.5,139007760.0,137532240.0
4250916.0,139065792.0,137530624.0
4253333.5,139034352.0,137529824.0
4248498.0,139026304.0,137529824.0
4254945.0,139098016.0,137514512.0
4258974.5,139081904.0,137571728.0
4256557.0,139110912.0,137574144.0
4263003.5,139152016.0,137573328.0
4259780.0,139190688.0,137583808.0
4264615.5,139146368.0,137582192.0
4262198.0,139232608.0,137581392.0
4263003.5,139152016.0,137583808.0
4261392.0,139079488.0,137588640.0
4255751.0,139066592.0,137564464.0
4262198.0,138958608.0,137563664.0
4262198.0,138933632.0,137560432.0
4244469.0,138890112.0,137543520.0
4256557.0,138889312.0,137610400.0
4243663.0,138837728.0,137557216.0
4245274.5,138868352.0,137521760.0
4246886.5,138848208.0,137500800.0
4248498.0,138844976.0,137577360.0
4242051.5,138863520.0,137510480.0
4247692.5,138898176.0,137536256.0
4246886.5,138915088.0,137594288.0
4247692.5,138912672.0,137565280.0
4245274.5,138918320.0,137524176.0
4253333.5,138965056.0,137562864.0
4258974.5,138977952.0,137544320.0
4250110.0,138956992.0,137574944.0
4254139.0,138957808.0,137600736.0
4253333.5,138862704.0,137587840.0
4249304.0,138944096.0,137549152.0
4249304.0,138949744.0,137565280.0
4254139.0,138926368.0,137600736.0
4247692.5,138985200.0,137600736.0
4252527.5,138940880.0,137570912.0
4251721.5,138896560.0,137519344.0
4257362.5,138986816.0,137574144.0
4246886.5,139014208.0,137590256.0
4254945.0,139013408.0,137618464.0
4255751.0,139019040.0,137587040.0
4254139.0,139049664.0,137605568.0
4250916.0,139064176.0,137630544.0
4263809.5,139073040.0,137622496.0
4256557.0,139075456.0,137704688.0
4251721.5,139173776.0,137600736.0
4260586.0,139135904.0,137696624.0
4267033.0,139110912.0,137667616.0
4259780.0,139185856.0,137674864.0
4254945.0,139224544.0,137711136.0
4266227.0,139205200.0,137665200.0
4264615.5,139262416.0,137726448.0
4270256.5,139206816.0,137744976.0
4274285.5,139263216.0,137692608.0
4277509.0,139282560.0,137732080.0
4282344.5,139285792.0,137750624.0
4281538.5,139355904.0,137766736.0
4295238.0,139284976.0,137769968.0
4276703.5,139359920.0,137769968.0
4284762.0,139384912.0,137767552.0
4281538.5,139425200.0,137750624.0
4281538.5,139405056.0,137798176.0
4279121.0,139419568.0,137773184.0
4277509.0,139328496.0,137783664.0
4277509.0,139294656.0,137769152.0
4277509.0,139207616.0,137766736.0
4278315.0,139122192.0,137732896.0
4272674.0,139094000.0,137674064.0
4263003.5,139102048.0,137728064.0
4272674.0,139020656.0,137678896.0
4273480.0,139028720.0,137653920.0
4271062.5,139057728.0,137644256.0
4269450.5,139069008.0,137661168.0
4268644.5,139056112.0,137673264.0
4266227.0,139071424.0,137702272.0
4275091.5,139131872.0,137681312.0
4279121.0,139110112.0,137667616.0
4277509.0,139145568.0,137686960.0
4287179.5,139141536.0,137671648.0
4282344.5,139173776.0,137692608.0
4280732.5,139131056.0,137675680.0
4278315.0,139185856.0,137773184.0
4280732.5,139165712.0,137718384.0
4276703.5,139148784.0,137711936.0
4280732.5,139185056.0,137721616.0
4290403.0,139152016.0,137690176.0
4283150.0,139143952.0,137756256.0
4287985.5,139153632.0,137746592.0
4279926.5,139117360.0,137736928.0
4279926.5,139193120.0,137745792.0
4287179.5,139260800.0,137697440.0
4287985.5,139224544.0,137722416.0
4293626.5,139239856.0,137749824.0
4283956.0,139316416.0,137751424.0
4296044.0,139278528.0,137783664.0
4287179.5,139303520.0,137785280.0
4300073.5,139251136.0,137750624.0
4296850.0,139334944.0,137785280.0
4300073.5,139375232.0,137793328.0
4296850.0,139383296.0,137795744.0
4308132.0,139385712.0,137835232.0
4308132.0,139401824.0,137773184.0
4308937.5,139413920.0,137827984.0
4305714.5,139467920.0,137836048.0
4307326.0,139480000.0,137848944.0
4318608.0,139456624.0,137856992.0
4316190.5,139453408.0,137822352.0
4324249.0,139539632.0,137794144.0
4320220.0,139492896.0,137807040.0
4329084.0,139554144.0,137828784.0
4326666.5,139571872.0,137858608.0
4325055.0,139595232.0,137918240.0
4329084.0,139571056.0,137848944.0
4326666.5,139538016.0,137831216.0
4324249.0,139576704.0,137835232.0
4318608.0,139438896.0,137796560.0
4312161.0,139416336.0,137865056.0
4321831.5,139280144.0,137819120.0
4316996.5,139284176.0,137802192.0
4316996.5,139249520.0,137784464.0
4316190.5,139197952.0,137737728.0
4311355.5,139222128.0,137804608.0
4319414.0,139163296.0,137772384.0
4310549.5,139289824.0,137740960.0
4312967.0,139255968.0,137776416.0
4310549.5,139316416.0,137733696.0
4317802.0,139321248.0,137782864.0
4321025.5,139327696.0,137734512.0
4319414.0,139348640.0,137778016.0
4324249.0,139357504.0,137802192.0
4321831.5,139379264.0,137768352.0
4320220.0,139348640.0,137744176.0
4318608.0,139314800.0,137775600.0
4321025.5,139315600.0,137749824.0
4313773.0,139348640.0,137768352.0
4325861.0,139281760.0,137724832.0
4321025.5,139291424.0,137720800.0
4308937.5,139236624.0,137631360.0
4327472.5,139264832.0,137670848.0
4319414.0,139254352.0,137590256.0
4325055.0,139265648.0,137595088.0
4320220.0,139261616.0,137591872.0
4330696.0,139253552.0,137618464.0
4319414.0,139290624.0,137621680.0
4314579.0,139291424.0,137620880.0
4318608.0,139315600.0,137588640.0
4308937.5,139326080.0,137596704.0
4320220.0,139374432.0,137666816.0
4315384.5,139387328.0,137638608.0
4324249.0,139426816.0,137678096.0
4325055.0,139396992.0,137748208.0
4328278.5,139385712.0,137717584.0
4325055.0,139473552.0,137703072.0
4338754.5,139500144.0,137744976.0
4348425.0,139542048.0,137742560.0
4341172.0,139511424.0,137777216.0
4339560.5,139570256.0,137786880.0
4346007.5,139585568.0,137777216.0
4346007.5,139633920.0,137812672.0
4348425.0,139586368.0,137811872.0
4353260.0,139600880.0,137808640.0
4354066.0,139544464.0,137797360.0
4354066.0,139480800.0,137751424.0
4347619.0,139384096.0,137755456.0
4347619.0,139322864.0,137748208.0
4346007.5,139305136.0,137725648.0
4346813.0,139251936.0,137725648.0
4341978.0,139192304.0,137670848.0
4341172.0,139246304.0,137670032.0
4334725.5,139248720.0,137692608.0
4340366.5,139251936.0,137666000.0
4336337.0,139282560.0,137659568.0
4339560.5,139244688.0,137679712.0
4337948.5,139272896.0,137698240.0
4335531.0,139288208.0,137664400.0
4339560.5,139330912.0,137697440.0
4340366.5,139353472.0,137713552.0
4342784.0,139310768.0,137675680.0
4337143.0,139368784.0,137703888.0
4336337.0,139315600.0,137670848.0
4338754.5,139293040.0,137645056.0
4338754.5,139314800.0,137690992.0
4341978.0,139347840.0,137651504.0
4339560.5,139318832.0,137765936.0
4349231.0,139325280.0,137697440.0
4341978.0,139359920.0,137707920.0
4337143.0,139340592.0,137720800.0
4343589.5,139379264.0,137716784.0
4347619.0,139347840.0,137703072.0
4346007.5,139392160.0,137685344.0
4345201.5,139392960.0,137710336.0
4353260.0,139422784.0,137685344.0
4350036.5,139426000.0,137706304.0
4357289.5,139405856.0,137682128.0
4351648.5,139465488.0,137666816.0
4348425.0,139465488.0,137677296.0
4353260.0,139446160.0,137716784.0
4346813.0,139477584.0,137752240.0
4358095.0,139484032.0,137700656.0
4353260.0,139491280.0,137685344.0
4354872.0,139498528.0,137699040.0
4350842.5,139528352.0,137721616.0
4358095.0,139558976.0,137676480.0
4359707.0,139623440.0,137706304.0
4349231.0,139565424.0,137682928.0
4355677.5,139540432.0,137734512.0
4350842.5,139472752.0,137730480.0
4344395.5,139384912.0,137711936.0
4346007.5,139289824.0,137638608.0
4338754.5,139235024.0,137665200.0
4342784.0,139170544.0,137614432.0
4338754.5,139118176.0,137562864.0
4335531.0,139138320.0,137613632.0
4337143.0,139109312.0,137601536.0
4332307.5,139125424.0,137548352.0
4338754.5,139051280.0,137518528.0
4340366.5,139085936.0,137520144.0
4333919.5,139068208.0,137556416.0
4339560.5,139089968.0,137549968.0
4333919.5,139109312.0,137528208.0
4341978.0,139147984.0,137545936.0
4344395.5,139124608.0,137509664.0
4336337.0,139130256.0,137487104.0
4339560.5,139111728.0,137557216.0
4333919.5,139071424.0,137533840.0
4341172.0,139119776.0,137479040.0
4340366.5,139055312.0,137529824.0
4342784.0,139043216.0,137512896.0
4342784.0,139031136.0,137538688.0
4337948.5,139019040.0,137458896.0
4335531.0,139056928.0,137508864.0
4333919.5,139038384.0,137450848.0
4337948.5,139087552.0,137475824.0
4345201.5,139077072.0,137482272.0
4337948.5,139081104.0,137531424.0
4338754.5,139122192.0,137452448.0
4341172.0,139098832.0,137506448.0
4342784.0,139118176.0,137493552.0
4336337.0,139153632.0,137495968.0
4335531.0,139156848.0,137499200.0
4341172.0,139162496.0,137470992.0
4346813.0,139158464.0,137528208.0
4341172.0,139170544.0,137516112.0
4342784.0,139166528.0,137482272.0
4341172.0,139245488.0,137551568.0
4342784.0,139268064.0,137494352.0
4350036.5,139223744.0,137479856.0
4344395.5,139203584.0,137480656.0
4346813.0,139168944.0,137452448.0
4328278.5,139132672.0,137517728.0
4333113.5,139067392.0,137489520.0
4325861.0,138904608.0,137388784.0
4320220.0,138837728.0,137365424.0
4324249.0,138832080.0,137379920.0
4318608.0,138764400.0,137387184.0
4325055.0,138748272.0,137358176.0
4319414.0,138768432.0,137348496.0
4326666.5,138769232.0,137292896.0
4316996.5,138729744.0,137331568.0
4315384.5,138713632.0,137336416.0
4313773.0,138736992.0,137297728.0
4323443.0,138745056.0,137307392.0
4316190.5,138762784.0,137338832.0
4313773.0,138800656.0,137304976.0
4312967.0,138736992.0,137273552.0
4317802.0,138756336.0,137276784.0
4320220.0,138705568.0,137310624.0
4315384.5,138720080.0,137266304.0
4314579.0,138666080.0,137240512.0
4320220.0,138704768.0,137256624.0
4311355.5,138670912.0,137300960.0
4318608.0,138653184.0,137303376.0
4313773.0,138670112.0,137256624.0
4310549.5,138709600.0,137213920.0
4310549.5,138709600.0,137250992.0
4313773.0,138744256.0,137292080.0
4312967.0,138736992.0,137227616.0
4316190.5,138741024.0,137293696.0
4325861.0,138761984.0,137250176.0
4333113.5,138792608.0,137294512.0
4322637.5,138791792.0,137304176.0
4328278.5,138752304.0,137214720.0
4329084.0,138736992.0,137297728.0
4329084.0,138829664.0,137272752.0
4325055.0,138840960.0,137274352.0
4317802.0,138865136.0,137242928.0
4333919.5,138879632.0,137285648.0
4333113.5,138883664.0,137268720.0
4328278.5,138875600.0,137275168.0
4328278.5,138893328.0,137318688.0
4336337.0,138844176.0,137292080.0
4334725.5,138821616.0,137222784.0
4327472.5,138688640.0,137292080.0
4328278.5,138604832.0,137240512.0
4316996.5,138529888.0,137189744.0
4316190.5,138481536.0,137162352.0
4316190.5,138475088.0,137171216.0
4308132.0,138359040.0,137167184.0
4307326.0,138430768.0,137163952.0
4302491.0,138413840.0,137139776.0
4296044.0,138418688.0,137141392.0
4306520.0,138407392.0,137067248.0
4315384.5,138417072.0,137162352.0
4302491.0,138429152.0,137096256.0
4302491.0,138425936.0,137149456.0
4300073.5,138418688.0,137106736.0
4296044.0,138402560.0,137113184.0
4299267.5,138467840.0,137160736.0
4300879.0,138413840.0,137094656.0
4299267.5,138402560.0,137084976.0
4300879.0,138404976.0,137121248.0
4300879.0,138369520.0,137092240.0
4298461.5,138403376.0,137084176.0
4300879.0,138419488.0,137099488.0
4302491.0,138388064.0,137073696.0
4296850.0,138368720.0,137111568.0
